LeadId,Title,Industry,Employees,TimeZone,Stage,CreatedDate,OwnerEmployeeId,ConvertedOpportunityId,LeadSource,DisqualifiedReason
18034,General Manager,Internet Software & Services,350,CST,Disqualified,20220110,4,,Web Registration,Not Interested
18035,Owner,,50,EST,Disqualified,20220110,1,,Web Registration,Abandoned
18036,Staff,,50,EST,Disqualified,20220110,2,,Web Registration,Not Interested
18037,C - Level,Consumer Packaged Goods,50,CST,Disqualified,20220110,3,,Web Registration,Not Interested
18038,Marketing DIrector,Retail,,PST,Disqualified,20220110,5,,Web Registration,Abandoned
18039,C - Level,"Hotels, Restaurants & Leisure",50,MST,Qualified,20220110,5,502,Web Registration,No Need
18040,,,,CST,Disqualified,20220110,4,,Web Registration,Abandoned
18041,Manager,Chemicals,350,CST,Disqualified,20220110,2,,Web Registration,Abandoned
18042,Managing Director,Consumer Staples,150,EST,Disqualified,20220110,3,,Web Registration,Abandoned
18043,,,,EST,Disqualified,20220110,3,,Web Registration,Abandoned
18044,Director,,50,EST,Disqualified,20220110,5,,Web Registration,Abandoned
18045,C - Level,Consumer Discretionary,,EST,Disqualified,20220110,4,,Web Registration,Wrong Contact
18046,Chief Information Officer,,50,PST,New,20220110,,,Web Registration,
18047,Staff,Internet Software & Services,,EST,Disqualified,20220110,5,,Web Registration,Abandoned
18048,C - Level,,,PST,Disqualified,20220110,1,,Web Registration,Abandoned
18049,Owner,Retail,,CST,New,20220110,,,Web Registration,
18050,Owner,Internet Software & Services,,EST,Disqualified,20220110,2,,Web Registration,Bad Email
18051,Developer,Technology,,CST,Disqualified,20220110,4,,Web Registration,Abandoned
18052,Director,,50,CST,Disqualified,20220110,3,,Web Registration,Abandoned
18053,Other,Education Services,,PST,Disqualified,20220110,4,,Web Registration,Bad Email
18054,Engineer,Education Services,,EST,Disqualified,20220110,1,,Web Registration,Bad Email
18055,,Advertising & Marketing,,PST,Disqualified,20220110,5,,Web Registration,Abandoned
18056,N/A,Internet Software & Services,,EST,Disqualified,20220110,4,,Web Registration,Abandoned
18057,Director,ECommerce,50,EST,Disqualified,20220110,5,,Web Registration,Abandoned
18058,,TELECOM,,EST,Disqualified,20220110,1,,Web Registration,Abandoned
18059,C - Level,Commercial Services & Supplies,50,EST,Qualified,20220110,5,512,Web Registration,
18060,N/A,,,PST,Disqualified,20220110,5,,Web Registration,Abandoned
18061,Director,Automotive,650,EST,Disqualified,20220110,5,,Web Registration,Abandoned
18062,,,50,CST,Disqualified,20220110,5,,Web Registration,Abandoned
18063,Co-Founder,Professional Services,,PST,Disqualified,20220110,2,,Web Registration,Not Interested
18064,,,50,EST,Disqualified,20220110,4,,Web Registration,Abandoned
18065,Chief Operating Officer,Advertising & Marketing,,MST,Disqualified,20220110,5,,Web Registration,Abandoned
18066,C - Level,,50,CST,Disqualified,20220110,3,,Web Registration,Abandoned
18067,,,50,EST,Disqualified,20220110,5,,Web Registration,Abandoned
18068,,,,EST,Disqualified,20220110,5,,Web Registration,Abandoned
18069,Staff,Professional Services,,EST,Disqualified,20220110,5,,Web Registration,Abandoned
18070,,Advertising & Marketing,,EST,Disqualified,20220111,5,,Web Registration,Abandoned
18071,Executive & Leadership,,,EST,Disqualified,20220110,1,,Web Registration,Abandoned
18072,Manager,ECommerce,150,PST,Disqualified,20220110,1,,Web Registration,Not Interested
18073,Director,Professional Services,50,PST,Disqualified,20220110,4,,Web Registration,Not Interested
18074,CEO,Internet Software & Services,,PST,Disqualified,20220110,5,,Web Registration,Unsubscribed/Do Not Call
18075,C - Level,Consumer Goods,,PST,Disqualified,20220110,2,,Web Registration,Abandoned
18076,Manager,Restaurant,,PST,Disqualified,20220110,1,,Web Registration,Not Interested
18077,C - Level,Technology,,PST,Disqualified,20220110,4,,Web Registration,Abandoned
18078,Marketing Associate,Education Services,,PST,New,20220110,,,Web Registration,
18079,Staff,,250,PST,Disqualified,20220110,5,,Web Registration,Unsubscribed/Do Not Call
18080,Manager,Consumer Staples,350,EST,Disqualified,20220110,5,,Web Registration,Not Interested
18081,,Retail,,CST,Disqualified,20220110,3,,Web Registration,Abandoned
18082,C - Level,Entertainment & Media,50,PST,Disqualified,20220110,2,,Web Registration,Abandoned
18083,Journalist or Reporter,"Technology Hardware, Storage & Periph...",,EST,Disqualified,20220110,3,,Web Registration,Abandoned
18084,Director,Internet Software & Services,50,EST,Disqualified,20220110,5,,Web Registration,Abandoned
18085,Account Manager,,50,CST,Disqualified,20220110,1,,Web Registration,Unsubscribed/Do Not Call
18086,Owner,Construction & Engineering,,PST,Qualified,20220110,2,411,Web Registration,
18087,Manager,,,EST,Disqualified,20220110,2,,Web Registration,Not Interested
18088,retired,,,EST,Disqualified,20220110,3,,Web Registration,Abandoned
18089,,Business Services,,EST,Disqualified,20220110,5,,Web Registration,Not Interested
18090,,Education Services,,PST,New,20220110,,,Web Registration,
18091,Example-Job-title,Advertising & Marketing,,EST,Disqualified,20220110,2,,Web Registration,Abandoned
18092,Director,Other,,EST,Disqualified,20220110,4,,Web Registration,Abandoned
18093,Director,Entertainment & Media,250,PST,Disqualified,20220110,3,,Web Registration,Abandoned
18094,C - Level,CPG,50,PST,Disqualified,20220110,5,,Web Registration,Abandoned
18095,Staff,Entertainment & Media,,EST,Disqualified,20220110,1,,Web Registration,Not Interested
18096,Manager,Consumer Discretionary,1050,PST,New,20220110,,,Web Registration,
18097,Staff,Professional Services,,EST,Disqualified,20220110,1,,Web Registration,Abandoned
18098,Partner,,,CST,Qualified,20220110,3,622,Web Registration,
18099,,"Textiles, Apparel & Luxury Goods",50,CST,Disqualified,20220110,3,,Web Registration,Abandoned
18100,Manager,,50,PST,Disqualified,20220110,5,,Web Registration,Abandoned
18101,Brand Marketing,Automotive,,MST,Disqualified,20220110,1,,Web Registration,Not Interested
18102,C - Level,Advertising & Marketing,50,CST,Disqualified,20220110,3,,Web Registration,Abandoned
18103,Consultant,,,MST,Disqualified,20220110,4,,Web Registration,Unsubscribed/Do Not Call
18104,Director,,,EST,Disqualified,20220110,3,,Web Registration,Abandoned
18105,Director,Agency,50,PST,Disqualified,20220110,1,,Web Registration,Wrong Contact
18106,Director,TELECOM,,MST,Disqualified,20220110,4,,Web Registration,Wrong Contact
18107,,Internet Software & Services,150,PST,Disqualified,20220110,3,,Web Registration,Not Interested
18108,Director,Media,50,MST,Disqualified,20220110,3,,Web Registration,Abandoned
18109,C - Level,,50,PST,Disqualified,20220110,5,,Web Registration,Unsubscribed/Do Not Call
18110,Manager,,50,EST,Disqualified,20220110,2,,Web Registration,Abandoned
18111,C - Level,Internet Software & Services,50,PST,Disqualified,20220110,4,,Web Registration,Abandoned
18112,Digital Account Manager,Non-profit,,PST,Working,20220110,3,,Web Registration,
18113,SVP / VP,al Products,50,PST,Disqualified,20220110,4,,Web Registration,Abandoned
18114,Staff,Internet Software & Services,50,MST,Disqualified,20220110,1,,Web Registration,Not Interested
18115,Director,Media,50,MST,Disqualified,20220110,2,,Web Registration,Abandoned
18116,,Commercial Printing,,EST,Disqualified,20220110,1,,Web Registration,Abandoned
18117,Staff,,50,PST,Disqualified,20220110,5,,Web Registration,Abandoned
18118,Director,Retail,50,PST,Disqualified,20220110,1,,Web Registration,Abandoned
18119,Staff,,50,PST,Disqualified,20220110,5,,Web Registration,Abandoned
18120,N/A,"Hotels, Restaurants & Leisure",,MST,Disqualified,20220110,2,,Web Registration,Abandoned
18121,Social & Digital Marketing,,,EST,Disqualified,20220110,5,,Web Registration,Abandoned
18122,,,,CST,Disqualified,20220110,2,,Web Registration,Not Interested
18123,Staff,,50,PST,Qualified,20220110,4,877,Web Registration,
18124,Director,Retail,50,EST,Disqualified,20220111,4,,Web Registration,Abandoned
18125,Director,,550,PST,Disqualified,20220111,1,,Web Registration,Not Interested
18126,Manager,Internet Software & Services,350,EST,Disqualified,20220111,2,,Web Registration,Wrong Contact
18127,Manager,Building Materials,50,MST,Disqualified,20220111,3,,Web Registration,Wrong Contact
18128,Staff,TELECOM,50,PST,Disqualified,20220111,4,,Web Registration,Wrong Contact
18129,,"Hotels, Restaurants & Leisure",,EST,Disqualified,20220111,5,,Web Registration,Wrong Contact
18130,,Financial Services,,EST,Disqualified,20220111,4,,Web Registration,Unsubscribed/Do Not Call
18131,Manager,,350,EST,Disqualified,20220111,5,,Web Registration,Abandoned
18132,Staff,,50,MST,Disqualified,20220111,3,,Web Registration,Unsubscribed/Do Not Call
18133,Manager,Automotive,50,PST,Disqualified,20220111,2,,Web Registration,Not Interested
18134,CEO,Internet Software & Services,,EST,Disqualified,20220111,4,,Web Registration,Abandoned
18135,,"Hotels, Restaurants & Leisure",450,PST,Disqualified,20220111,5,,Web Registration,Abandoned
18136,N/A,Construction,,CST,Disqualified,20220111,4,,Web Registration,Abandoned
18137,,"Energy, Utilities & Waste",,MST,Disqualified,20220111,5,,Web Registration,Bad Email
18138,C - Level,Automotive,50,PST,Disqualified,20220111,5,,Web Registration,Abandoned
18139,Director,Media & Internet,150,EST,Disqualified,20220111,5,,Web Registration,Unsubscribed/Do Not Call
18140,Director,Consumer Discretionary,50,PST,Disqualified,20220111,2,,Web Registration,Abandoned
18141,C - Level,Consumer Staples,50,PST,Disqualified,20220111,2,,Web Registration,Abandoned
18142,,Professional Services,,PST,Disqualified,20220111,4,,Web Registration,Abandoned
18143,entrepreneurship - partner,Internet Software & Services,50,PST,Disqualified,20220111,2,,Web Registration,Not Interested
18144,CEO,Real Estate,,EST,Disqualified,20220111,2,,Web Registration,Abandoned
18145,Manager,,,PST,Disqualified,20220110,1,,Web Registration,Unsubscribed/Do Not Call
18146,SVP / VP,Manufacturing,,EST,Disqualified,20220111,2,,Web Registration,Abandoned
18147,"Vice President, Operations",Retail,,EST,Disqualified,20220111,4,,Web Registration,Unsubscribed/Do Not Call
18148,Example-Job-title,Education,,PST,Disqualified,20220111,4,,Web Registration,Abandoned
18149,,Internet Software & Services,,EST,Working,20220111,5,,Web Registration,
18150,Small Business Owner,Media,,EST,Disqualified,20220111,1,,Web Registration,Abandoned
18151,C - Level,,50,EST,Disqualified,20220111,2,,Web Registration,Abandoned
18152,CEO,Internet Software & Services,50,CST,Disqualified,20220111,3,,Web Registration,Abandoned
18153,,Health Care Providers & Services,50,EST,New,20220111,,,Web Registration,
18154,N/A,Advertising & Marketing,,PST,Disqualified,20220111,5,,Web Registration,Not Interested
18155,Social & Digital Marketing,Internet Software & Services,,PST,Disqualified,20220111,3,,Web Registration,Abandoned
18156,President,,50,EST,Disqualified,20220111,4,,Web Registration,Abandoned
18157,,Travel & Transport,,EST,Disqualified,20220111,1,,Web Registration,Abandoned
18158,Chief Operating Officer,,50,EST,Disqualified,20220111,1,,Web Registration,Abandoned
18159,C - Level,,50,PST,Disqualified,20220111,2,,Web Registration,Abandoned
18160,Manager,,50,PST,Disqualified,20220111,4,,Web Registration,Not Interested
18161,N/A,Renewable Electricity,,EST,Disqualified,20220111,3,,Web Registration,Abandoned
18162,Staff,Education,50,PST,Disqualified,20220111,4,,Web Registration,Abandoned
18163,Performance Marketing,Professional Services,,EST,Disqualified,20220112,4,,Web Registration,Not Interested
18164,C - Level,,,EST,Disqualified,20220112,5,,Web Registration,Not Interested
18165,Manager,,50,PST,Disqualified,20220112,2,,Web Registration,Abandoned
18166,Director,,50,PST,Disqualified,20220112,1,,Web Registration,Abandoned
18167,marketing - partner,,50,PST,Disqualified,20220112,3,,Web Registration,Abandoned
18168,Director,,,PST,Disqualified,20220112,2,,Web Registration,Abandoned
18169,"Director, Development",Specialized Consumer Services,,EST,Disqualified,20220112,5,,Web Registration,Abandoned
18170,Manager,Internet Software & Services,50,MST,Disqualified,20220112,4,,Web Registration,Abandoned
18171,Director,Financial Services,550,CST,Disqualified,20220112,1,,Web Registration,Abandoned
18172,"Director, Human Resources",Professional Services,250,EST,Disqualified,20220112,5,,Web Registration,Abandoned
18173,Founder,,,EST,Disqualified,20220112,4,,Web Registration,Abandoned
18174,Staff,Machinery,350,EST,Disqualified,20220112,2,,Web Registration,Abandoned
18175,Manager,Education,5050,PST,New,20220112,,,Web Registration,
18176,C - Level,,,PST,Disqualified,20220112,3,,Web Registration,Abandoned
18177,"Director, Information Technology",Internet Software & Services,150,PST,Disqualified,20220112,3,,Web Registration,Unsubscribed/Do Not Call
18178,,LOCAL,50,PST,Disqualified,20220112,2,,Web Registration,Abandoned
18179,Director,Education Services,,EST,Disqualified,20220112,5,,Web Registration,Abandoned
18180,C - Level,,250,PST,Disqualified,20220112,3,,Web Registration,Abandoned
18181,,Food Products,,PST,Disqualified,20220112,1,,Web Registration,Abandoned
18182,COO,GOVERNMENT_ORG,,PST,Disqualified,20220112,3,,Web Registration,Abandoned
18183,Example-Job-title,,650,EST,Disqualified,20220112,1,,Web Registration,Abandoned
18184,HR Specialist,Consumer Discretionary,,PST,Disqualified,20220112,5,,Web Registration,Abandoned
18185,CEO,Insurance,,PST,Disqualified,20220112,5,,Web Registration,Abandoned
18186,,Financial Services,50,EST,Qualified,20220112,2,658,Web Registration,Competitor
18187,Other,Internet Software & Services,,PST,Qualified,20220112,4,632,Web Registration,
18188,,Food Products,,PST,Disqualified,20220112,1,,Web Registration,Abandoned
18189,Director,Retail,,PST,Qualified,20220112,2,701,Web Registration,
18190,,,150,EST,Disqualified,20220112,1,,Web Registration,Wrong Contact
18191,Manager,Organisations & Associations,,EST,Disqualified,20220112,2,,Web Registration,Unsubscribed/Do Not Call
18192,Staff,,,MST,Disqualified,20220112,1,,Web Registration,Abandoned
18193,Chief Operations Officer,Internet Software & Services,150,EST,Disqualified,20220112,2,,Web Registration,Not Interested
18194,SVP / VP,Media,50,EST,Disqualified,20220112,3,,Web Registration,Unsubscribed/Do Not Call
18195,Director,,50,CST,Disqualified,20220112,1,,Web Registration,Abandoned
18196,Director,Advertising & Marketing,50,CST,Disqualified,20220112,5,,Web Registration,Abandoned
18197,,,,MST,Disqualified,20220112,1,,Web Registration,Abandoned
18198,,Retail,,PST,Disqualified,20220112,5,,Web Registration,Abandoned
18199,C - Level,Gaming,50,PST,Disqualified,20220112,2,,Web Registration,Abandoned
18200,Staff,Entertainment & Media,50,PST,Disqualified,20220112,4,,Web Registration,Abandoned
18201,Director,TELECOM,50,PST,New,20220112,,,Web Registration,
18202,Data Scientist,Internet Software & Services,,PST,Disqualified,20220112,2,,Web Registration,Unsubscribed/Do Not Call
18203,Manager,ECommerce,650,EST,Disqualified,20220112,2,,Web Registration,Abandoned
18204,C - Level,,,MST,Disqualified,20220112,5,,Web Registration,Abandoned
18205,,,150,EST,Disqualified,20220112,4,,Web Registration,Abandoned
18206,,CPG,10050,PST,Disqualified,20220112,4,,Web Registration,Abandoned
18207,Student / Intern,,,MST,Disqualified,20220112,2,,Web Registration,Abandoned
18208,Director,,50,EST,Disqualified,20220112,4,,Web Registration,Abandoned
18209,Consultant,,150,EST,Disqualified,20220112,3,,Web Registration,Abandoned
18210,SVP / VP,Advertising & Marketing,,PST,Disqualified,20220112,5,,Web Registration,Wrong Contact
18211,SVP / VP,,50,EST,Disqualified,20220113,5,,Web Registration,Abandoned
18212,,Business Services,250,MST,Disqualified,20220112,5,,Web Registration,Abandoned
18213,"Director, Operations",Retailing,150,EST,Disqualified,20220112,4,,Web Registration,Abandoned
18214,Manager,,50,PST,Disqualified,20220112,2,,Web Registration,Abandoned
18215,Director,,150,PST,Disqualified,20220112,5,,Web Registration,Not Interested
18216,other - cxo,,,EST,Disqualified,20220112,4,,Web Registration,Wrong Contact
18217,owner,Advertising & Marketing,150,MST,Disqualified,20220112,4,,Web Registration,Not Interested
18218,N/A,,,PST,Disqualified,20220112,4,,Web Registration,Abandoned
